node_id,level_id,node_role,support_id,source_node_id,beam_id,beam_end,face_ref,x_m,y_m,z_m,section_x_cm,section_y_cm,section_evidence_state,xy_input_provenance,z_input_provenance,topology_evidence_state,coordinate_derivation,coordinate_evidence_state,validation_state,note
M0G-F-G1-AN-042,G1,BEAM_SUPPORT_FACE,27,AN-042,B-021,SOURCE_CURRENT_PT,WEST,3.2000,19.2800,0.0000,50,40,DOC,SUPPORTED_MIS_SHARED_ROW,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,WATCH,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-043,G1,BEAM_SUPPORT_FACE,27,AN-043,B-022,SOURCE_CURRENT_PT,EAST,3.7000,19.2800,0.0000,50,40,DOC,SUPPORTED_MIS_SHARED_ROW,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,WATCH,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-044,G1,BEAM_SUPPORT_FACE,22',AN-044,B-022,SOURCE_CURRENT_PT,WEST,5.3000,19.2800,0.0000,50,40,DOC,SUPPORTED_REFERENCE_PLUS_MIS,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,WATCH,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-045,G1,BEAM_SUPPORT_FACE,31,AN-045,B-023,SOURCE_CURRENT_PT,SOUTH,-4.7000,9.1500,0.0000,50,40,DOC,DOC_METRIC_OR_AXIS,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,PASS,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-046,G1,BEAM_SUPPORT_FACE,32,AN-046,B-023,SOURCE_CURRENT_PT,NORTH,-4.7000,14.9500,0.0000,40,50,DOC,DOC_METRIC_OR_AXIS,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,PASS,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-047,G1,BEAM_SUPPORT_FACE,32,AN-047,B-024,SOURCE_CURRENT_PT,SOUTH,-4.7000,15.4500,0.0000,40,50,DOC,DOC_METRIC_OR_AXIS,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,PASS,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-048,G1,BEAM_SUPPORT_FACE,33,AN-048,B-024,SOURCE_CURRENT_PT,NORTH,-4.7000,19.9000,0.0000,40,50,DOC,DOC_METRIC_OR_AXIS,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,PASS,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-049,G1,BEAM_SUPPORT_FACE,28,AN-049,B-025,SOURCE_CURRENT_PT,SOUTH,0.0000,9.1500,0.0000,50,40,DOC,DOC_METRIC_OR_AXIS,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,PASS,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-050,G1,BEAM_SUPPORT_FACE,29,AN-050,B-025,SOURCE_CURRENT_PT,NORTH,0.0000,15.0000,0.0000,50,40,DOC,DOC_METRIC_OR_AXIS,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,PASS,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-051,G1,BEAM_SUPPORT_FACE,29,AN-051,B-026,SOURCE_CURRENT_PT,SOUTH,0.0000,15.4000,0.0000,50,40,DOC,DOC_METRIC_OR_AXIS,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,WATCH,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-052,G1,BEAM_SUPPORT_FACE,30,AN-052,B-026,SOURCE_CURRENT_PT,NORTH,0.0000,19.1834,0.0000,30,110,DOC,SUPPORTED_REFERENCE_PLUS_MIS_EXTENDED,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,WATCH,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-053,G1,BEAM_SUPPORT_FACE,25,AN-053,B-027,SOURCE_CURRENT_PT,SOUTH,3.4500,9.1500,0.0000,50,40,DOC,DOC_METRIC_OR_AXIS,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,PASS,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-054,G1,BEAM_SUPPORT_FACE,26,AN-054,B-027,SOURCE_CURRENT_PT,NORTH,3.4500,15.0000,0.0000,50,40,DOC,DOC_METRIC_OR_AXIS,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,PASS,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-055,G1,BEAM_SUPPORT_FACE,26,AN-055,B-028,SOURCE_CURRENT_PT,SOUTH,3.4500,15.4000,0.0000,50,40,DOC,DOC_METRIC_OR_AXIS,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,PASS,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-056,G1,BEAM_SUPPORT_FACE,27,AN-056,B-028,SOURCE_CURRENT_PT,NORTH,3.4500,19.0800,0.0000,50,40,DOC,SUPPORTED_MIS_SHARED_ROW,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,WATCH,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-057,G1,BEAM_SUPPORT_FACE,21,AN-057,B-030,SOURCE_CURRENT_PT,SOUTH,5.5500,15.4500,0.0000,40,50,DOC,SUPPORTED_REFERENCE_REBOUND,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,PASS,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-058,G1,BEAM_SUPPORT_FACE,22,AN-058,B-030,SOURCE_CURRENT_PT,NORTH,5.5500,17.9000,0.0000,50,40,DOC,SUPPORTED_REFERENCE_REBOUND,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,PASS,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-059,G1,BEAM_SUPPORT_FACE,23,AN-059,B-031,SOURCE_CURRENT_PT,EAST,5.7789,23.4000,0.0000,110,30,DOC,MIS_AFFINE_EXTENDED,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,WATCH,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-060,G1,BEAM_SUPPORT_FACE,15,AN-060,B-031,SOURCE_CURRENT_PT,WEST,11.2000,23.4000,0.0000,50,40,DOC,DOC_METRIC_OR_AXIS,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,WATCH,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-061,G1,BEAM_SUPPORT_FACE,15,AN-061,B-032,SOURCE_CURRENT_PT,EAST,11.7000,23.4000,0.0000,50,40,DOC,DOC_METRIC_OR_AXIS,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,PASS,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-062,G1,BEAM_SUPPORT_FACE,7,AN-062,B-032,SOURCE_CURRENT_PT,WEST,15.8500,23.4000,0.0000,50,40,DOC,DOC_METRIC_OR_AXIS,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,PASS,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-063,G1,BEAM_SUPPORT_FACE,24,AN-063,B-033,SOURCE_CURRENT_PT,EAST,5.2000,28.1000,0.0000,40,50,DOC,DOC_METRIC_OR_AXIS,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,PASS,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-064,G1,BEAM_SUPPORT_FACE,16,AN-064,B-033,SOURCE_CURRENT_PT,WEST,11.2000,28.1000,0.0000,50,40,DOC,DOC_METRIC_OR_AXIS,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,PASS,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-065,G1,BEAM_SUPPORT_FACE,16,AN-065,B-034,SOURCE_CURRENT_PT,EAST,11.7000,28.1000,0.0000,50,40,DOC,DOC_METRIC_OR_AXIS,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,PASS,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-066,G1,BEAM_SUPPORT_FACE,8,AN-066,B-034,SOURCE_CURRENT_PT,WEST,15.9000,28.1000,0.0000,40,50,DOC,DOC_METRIC_OR_AXIS,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,PASS,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-067,G1,BEAM_SUPPORT_FACE,23,AN-067,B-035,SOURCE_CURRENT_PT,SOUTH,5.0000,23.5500,0.0000,110,30,DOC,MIS_AFFINE_EXTENDED,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,WATCH,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-068,G1,BEAM_SUPPORT_FACE,24,AN-068,B-035,SOURCE_CURRENT_PT,NORTH,5.0000,27.8500,0.0000,40,50,DOC,DOC_METRIC_OR_AXIS,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,WATCH,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-069,G1,BEAM_SUPPORT_FACE,15,AN-069,B-036,SOURCE_CURRENT_PT,SOUTH,11.4500,23.6000,0.0000,50,40,DOC,DOC_METRIC_OR_AXIS,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,PASS,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-070,G1,BEAM_SUPPORT_FACE,16,AN-070,B-036,SOURCE_CURRENT_PT,NORTH,11.4500,27.9000,0.0000,50,40,DOC,DOC_METRIC_OR_AXIS,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,PASS,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-071,G1,BEAM_SUPPORT_FACE,18,AN-071,B-038,SOURCE_CURRENT_PT,EAST,7.7740,4.7000,0.0000,110,30,DOC,MIS_AFFINE_EXTENDED,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,WATCH,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-072,G1,BEAM_SUPPORT_FACE,10,AN-072,B-038,SOURCE_CURRENT_PT,WEST,12.1500,4.7000,0.0000,50,40,DOC,DOC_METRIC_OR_AXIS,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,WATCH,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-073,G1,BEAM_SUPPORT_FACE,10,AN-073,B-039,SOURCE_CURRENT_PT,EAST,12.6500,4.7000,0.0000,50,40,DOC,DOC_METRIC_OR_AXIS,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,PASS,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-074,G1,BEAM_SUPPORT_FACE,2,AN-074,B-039,SOURCE_CURRENT_PT,WEST,17.7500,4.7000,0.0000,50,40,DOC,DOC_METRIC_OR_AXIS,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,PASS,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-075,G1,BEAM_SUPPORT_FACE,20,AN-075,B-040,SOURCE_CURRENT_PT,EAST,7.8818,9.8000,0.0000,50,40,DOC,MIS_AFFINE_WATCH,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,WATCH,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-076,G1,BEAM_SUPPORT_FACE,11,AN-076,B-040,SOURCE_CURRENT_PT,WEST,12.1500,9.8000,0.0000,50,40,DOC,DOC_METRIC_OR_AXIS,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,WATCH,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-077,G1,BEAM_SUPPORT_FACE,11,AN-077,B-041,SOURCE_CURRENT_PT,EAST,12.6500,9.8000,0.0000,50,40,DOC,DOC_METRIC_OR_AXIS,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,PASS,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-078,G1,BEAM_SUPPORT_FACE,3,AN-078,B-041,SOURCE_CURRENT_PT,WEST,17.7000,9.8000,0.0000,60,40,DOC,DOC_METRIC_OR_AXIS,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,PASS,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-079,G1,BEAM_SUPPORT_FACE,9,AN-079,B-042,SOURCE_CURRENT_PT,SOUTH,12.4000,0.2500,0.0000,40,50,DOC,DOC_METRIC_OR_AXIS,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,PASS,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-080,G1,BEAM_SUPPORT_FACE,10,AN-080,B-042,SOURCE_CURRENT_PT,NORTH,12.4000,4.5000,0.0000,50,40,DOC,DOC_METRIC_OR_AXIS,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,PASS,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-081,G1,BEAM_SUPPORT_FACE,10,AN-081,B-043,SOURCE_CURRENT_PT,SOUTH,12.4000,4.9000,0.0000,50,40,DOC,DOC_METRIC_OR_AXIS,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,PASS,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-082,G1,BEAM_SUPPORT_FACE,11,AN-082,B-043,SOURCE_CURRENT_PT,NORTH,12.4000,9.6000,0.0000,50,40,DOC,DOC_METRIC_OR_AXIS,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,PASS,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-083,G1,BEAM_SUPPORT_FACE,14,AN-083,B-045,SOURCE_CURRENT_PT,EAST,11.7000,18.1000,0.0000,50,40,DOC,DOC_METRIC_OR_AXIS,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,PASS,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-084,G1,BEAM_SUPPORT_FACE,6,AN-084,B-045,SOURCE_CURRENT_PT,WEST,15.8500,18.1000,0.0000,50,40,DOC,DOC_METRIC_OR_AXIS,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,PASS,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-085,G1,BEAM_SUPPORT_FACE,14,AN-085,B-046,SOURCE_CURRENT_PT,SOUTH,11.4500,18.3000,0.0000,50,40,DOC,DOC_METRIC_OR_AXIS,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,PASS,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-086,G1,BEAM_SUPPORT_FACE,15,AN-086,B-046,SOURCE_CURRENT_PT,NORTH,11.4500,23.2000,0.0000,50,40,DOC,DOC_METRIC_OR_AXIS,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,PASS,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-087,G1,BEAM_SUPPORT_FACE,22,AN-087,B-047,SOURCE_CURRENT_PT,SOUTH,5.5500,18.3000,0.0000,50,40,DOC,SUPPORTED_REFERENCE_REBOUND,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,WATCH,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-088,G1,BEAM_SUPPORT_FACE,22',AN-088,B-047,SOURCE_CURRENT_PT,NORTH,5.5500,19.0800,0.0000,50,40,DOC,SUPPORTED_REFERENCE_PLUS_MIS,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,WATCH,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-089,G1,BEAM_SUPPORT_FACE,11,AN-089,B-048,SOURCE_CURRENT_PT,SOUTH,12.4000,10.0000,0.0000,50,40,DOC,DOC_METRIC_OR_AXIS,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,WATCH,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-090,G1,BEAM_SUPPORT_FACE,12,AN-090,B-048,SOURCE_CURRENT_PT,NORTH,12.4000,12.8225,0.0000,40,50,DOC,MIS_AFFINE,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,WATCH,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-091,G1,BEAM_SUPPORT_FACE,12,AN-091,B-049,SOURCE_CURRENT_PT,SOUTH,12.2884,13.3225,0.0000,40,50,DOC,MIS_AFFINE,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,WATCH,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-092,G1,BEAM_SUPPORT_FACE,13,AN-092,B-049,SOURCE_CURRENT_PT,NORTH,11.5393,15.0000,0.0000,50,40,DOC,DOC_METRIC_OR_AXIS,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,WATCH,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-093,G1,BEAM_SUPPORT_FACE,13,AN-093,B-050,SOURCE_CURRENT_PT,SOUTH,11.4500,15.4000,0.0000,50,40,DOC,DOC_METRIC_OR_AXIS,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,PASS,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-094,G1,BEAM_SUPPORT_FACE,14,AN-094,B-050,SOURCE_CURRENT_PT,NORTH,11.4500,17.9000,0.0000,50,40,DOC,DOC_METRIC_OR_AXIS,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,PASS,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-095,G1,BEAM_SUPPORT_FACE,20,AN-095,B-051,SOURCE_CURRENT_PT,SOUTH,7.5547,10.0000,0.0000,50,40,DOC,MIS_AFFINE_WATCH,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,WATCH,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-096,G1,BEAM_SUPPORT_FACE,21,AN-096,B-051,SOURCE_CURRENT_PT,NORTH,5.6464,14.9500,0.0000,40,50,DOC,SUPPORTED_REFERENCE_REBOUND,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,PASS,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-097,G1,BEAM_SUPPORT_FACE,19,AN-097,B-052,SOURCE_CURRENT_PT,SOUTH,7.6318,9.2000,0.0000,40,50,DOC,MIS_AFFINE_WATCH,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,WATCH,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-098,G1,BEAM_SUPPORT_FACE,20,AN-098,B-052,SOURCE_CURRENT_PT,NORTH,7.6318,9.6000,0.0000,50,40,DOC,MIS_AFFINE_WATCH,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,WATCH,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-099,G1,BEAM_SUPPORT_FACE,18,AN-099,B-053,SOURCE_CURRENT_PT,SOUTH,7.2384,4.8500,0.0000,110,30,DOC,MIS_AFFINE_EXTENDED,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,WATCH,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-100,G1,BEAM_SUPPORT_FACE,19,AN-100,B-053,SOURCE_CURRENT_PT,NORTH,7.6078,8.7000,0.0000,40,50,DOC,MIS_AFFINE_WATCH,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,WATCH,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-101,G1,BEAM_SUPPORT_FACE,23,AN-101,B-054,SOURCE_CURRENT_PT,NORTH,5.2406,23.2500,0.0000,110,30,DOC,MIS_AFFINE_EXTENDED,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,WATCH,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-102,G1,BEAM_SUPPORT_FACE,22',AN-102,B-054,SOURCE_CURRENT_PT,SOUTH,5.5344,19.4800,0.0000,50,40,DOC,SUPPORTED_REFERENCE_PLUS_MIS,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,WATCH,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-103,G1,BEAM_SUPPORT_FACE,17,AN-103,B-055,SOURCE_CURRENT_PT,SOUTH,6.9138,0.2000,0.0000,50,40,DOC,DOC_METRIC_OR_AXIS,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,PASS,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G1-AN-104,G1,BEAM_SUPPORT_FACE,18,AN-104,B-055,SOURCE_CURRENT_PT,NORTH,7.2137,4.5500,0.0000,110,30,DOC,MIS_AFFINE_EXTENDED,DOC,DOC,REUSED_CURRENT_PT_BEAM_FACE_NODE,INF,WATCH,Exact current PT analytical face-node coordinates; no centroid substitution.
M0G-F-G2-B001-FROM,G2,BEAM_SUPPORT_FACE,1,,G2-B001,FROM,Y_POS,18.0000,0.2250,3.2000,40,45,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G2-B001-TO,G2,BEAM_SUPPORT_FACE,2,,G2-B001,TO,Y_NEG,18.0000,4.5000,3.2000,45,40,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G2-B002-FROM,G2,BEAM_SUPPORT_FACE,2,,G2-B002,FROM,Y_POS,18.0000,4.9000,3.2000,45,40,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G2-B002-TO,G2,BEAM_SUPPORT_FACE,3,,G2-B002,TO,Y_NEG,18.0000,9.6000,3.2000,45,40,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G2-B003-FROM,G2,BEAM_SUPPORT_FACE,3,,G2-B003,FROM,Y_POS,18.0000,10.0000,3.2000,45,40,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G2-B003-TO,G2,BEAM_SUPPORT_FACE,4,,G2-B003,TO,Y_NEG,18.0000,13.7250,3.2000,40,45,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G2-B004-FROM,G2,BEAM_SUPPORT_FACE,4,,G2-B004,FROM,X_NEG,17.8000,13.9500,3.2000,40,45,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G2-B004-TO,G2,BEAM_SUPPORT_FACE,5,,G2-B004,TO,X_POS,16.3000,13.9500,3.2000,40,45,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G2-B005-FROM,G2,BEAM_SUPPORT_FACE,5,,G2-B005,FROM,Y_POS,16.1000,14.1750,3.2000,40,45,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G2-B005-TO,G2,BEAM_SUPPORT_FACE,6,,G2-B005,TO,Y_NEG,16.1000,17.9000,3.2000,45,40,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
M0G-F-G2-B006-FROM,G2,BEAM_SUPPORT_FACE,6,,G2-B006,FROM,Y_POS,16.1000,18.3000,3.2000,45,40,DOC,DOC_METRIC_OR_AXIS+UPPER_SHEET_REGISTRATION_MIS,DOC+RIF,DOC,SUPPORT_CENTERLINE_RAY_INTERSECT_DOCUMENTED_SUPPORT_FACE,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,Exact analytical face point is derived; source topology/identity evidence remains separate and is not promoted to DOC coordinate evidence.
